"customer_id";"order_id";"date_confirmed";"date_shipped";"date_cancelled";"order_type";"cm2"
2389472;4058231;"2018-10-11 20:50:20.333";"2018-10-13 17:24:47.871";;F;26.6790064698
2354431;4058098;"2018-10-11 18:21:46.196";"2018-10-18 22:21:23.658";;F;39.4330619508
2354431;4058098;"2018-10-11 18:21:46.196";"2018-10-18 22:21:23.658";;F;22.4167532847
2326105;4057950;"2018-10-11 16:03:23.316";"2018-10-17 17:23:02.345";;F;-23.7086382985
2326105;4057950;"2018-10-11 16:03:23.316";"2018-10-17 17:23:02.345";;F;-128.0314977144
2380688;4057925;"2018-10-11 15:38:32.581";"2018-10-16 23:10:08.652";;F;16.3364629311
2380688;4057925;"2018-10-11 15:38:32.581";"2018-10-16 23:10:08.652";;F;21.4362817154
2364759;4057917;"2018-10-11 15:34:27.054";"2018-10-15 17:31:10.253";;F;190.8988330433
2364759;4057917;"2018-10-11 15:34:27.054";"2018-10-15 17:31:10.253";;F;38.2120670964
2338620;4057914;"2018-10-11 15:28:24.226";"2018-10-17 17:23:03.975";;F;249.7548843088
2338620;4057914;"2018-10-11 15:28:24.226";"2018-10-17 17:23:03.975";;F;99.0002990516
2336017;4057861;"2018-10-11 14:40:05.849";"2018-10-13 17:22:58.87";;F;149.0174033373
2336017;4057861;"2018-10-11 14:40:05.849";"2018-10-13 17:22:58.87";;F;101.8570360915
2332746;4057846;"2018-10-11 14:24:22.849";;"2018-10-11 16:14:51.326";F;
2332746;4057846;"2018-10-11 14:24:22.849";;"2018-10-11 16:14:51.326";F;
2347545;4057755;"2018-10-11 12:42:13.258";;"2018-10-12 14:55:17.302";FO;
2347545;4057755;"2018-10-11 12:42:13.258";;"2018-10-12 14:55:17.302";FO;
2350918;4057712;"2018-10-11 11:56:31.807";;"2018-10-12 12:06:57.032";FO;
2350918;4057712;"2018-10-11 11:56:31.807";;"2018-10-12 12:06:57.032";FO;
2341973;4057322;"2018-10-11 11:17:33.43";"2018-10-12 17:26:42.396";;F;202.4772662304
2341973;4057322;"2018-10-11 11:17:33.43";"2018-10-12 17:26:42.396";;F;258.6103323845
2199673;4057674;"2018-10-11 11:15:19.607";"2018-10-16 22:16:47.835";;F;-13.5504500314
2199673;4057674;"2018-10-11 11:15:19.607";"2018-10-16 22:16:47.835";;F;-27.1352852681
2359832;4057644;"2018-10-11 10:49:12.335";;"2018-10-12 15:22:08.45";FO;
2359832;4057644;"2018-10-11 10:49:12.335";;"2018-10-12 15:22:08.45";FO;
2382711;4057612;"2018-10-11 10:04:33.675";"2018-10-17 17:26:41.709";;F;39.1875900627
2382711;4057612;"2018-10-11 10:04:33.675";"2018-10-17 17:26:41.709";;F;45.8576782416
2352802;4057585;"2018-10-11 09:58:57.437";"2018-10-17 17:25:36.182";;F;40.6914120621
2352802;4057585;"2018-10-11 09:58:57.437";"2018-10-17 17:25:36.182";;F;40.7841779471
2372998;4057527;"2018-10-11 09:55:15.959";"2018-10-19 17:23:06.996";;F;109.441993405
2372998;4057527;"2018-10-11 09:55:15.959";"2018-10-19 17:23:06.996";;F;57.6344398106
2334452;4057492;"2018-10-11 09:21:12.232";;"2018-10-13 09:48:15.19";FO;
2334452;4057492;"2018-10-11 09:21:12.232";;"2018-10-13 09:48:15.19";FO;
2368103;4057435;"2018-10-11 08:07:10.225";;"2018-10-12 15:32:38.633";FO;
2368103;4057435;"2018-10-11 08:07:10.225";;"2018-10-12 15:32:38.633";FO;
2027786;4057423;"2018-10-11 07:56:14.977";;"2018-10-12 14:37:51.624";FO;
2027786;4057423;"2018-10-11 07:56:14.977";;"2018-10-12 14:37:51.624";FO;
2372056;4056948;"2018-10-11 00:00:07.702";"2018-10-15 17:29:23.365";;F;9.7389627637
2372056;4056948;"2018-10-11 00:00:07.702";"2018-10-15 17:29:23.365";;F;26.7480064741
2379032;4056773;"2018-10-10 21:08:56.69";;"2018-12-10 12:16:24.38";F;
2379032;4056773;"2018-10-10 21:08:56.69";;"2018-12-10 12:16:24.38";F;
2334439;4056662;"2018-10-10 19:59:44.813";"2018-10-12 17:22:48.76";;F;29.0119285915
2334439;4056662;"2018-10-10 19:59:44.813";"2018-10-12 17:22:48.76";;F;117.6368271492
1812393;4056579;"2018-10-10 18:56:11.403";;"2018-10-17 13:10:22.281";FO;
1812393;4056579;"2018-10-10 18:56:11.403";;"2018-10-17 13:10:22.281";FO;
2351003;4056563;"2018-10-10 18:28:38.409";"2018-10-15 17:29:18.841";;F;32.8198211325
2351003;4056563;"2018-10-10 18:28:38.409";"2018-10-15 17:29:18.841";;F;102.9561379192
2382382;4056448;"2018-10-10 16:35:13.269";;"2018-10-11 08:59:32.684";FO;
2382382;4056448;"2018-10-10 16:35:13.269";;"2018-10-11 08:59:32.684";FO;
2287362;4056437;"2018-10-10 16:21:46.91";"2018-10-24 22:17:59.427";;F;19.2910614733
2287362;4056437;"2018-10-10 16:21:46.91";"2018-10-24 22:17:59.427";;F;65.5236650941
2354098;4056396;"2018-10-10 15:40:21.745";"2018-10-13 17:22:22.331";;F;6.8027611125
2354098;4056396;"2018-10-10 15:40:21.745";"2018-10-13 17:22:22.331";;F;31.6774882969
2311308;4055718;"2018-10-10 14:29:31.804";"2018-10-11 17:27:13.919";;F;64.547298301
2311308;4055718;"2018-10-10 14:29:31.804";"2018-10-11 17:27:13.919";;F;83.669497363
2340388;4056276;"2018-10-10 13:28:12.022";;"2018-10-12 10:18:00.378";FO;
2340388;4056276;"2018-10-10 13:28:12.022";;"2018-10-12 10:18:00.378";FO;
2363816;4056187;"2018-10-10 12:08:26.867";"2018-10-16 23:10:24.53";;F;88.1815852224
2363816;4056187;"2018-10-10 12:08:26.867";"2018-10-16 23:10:24.53";;F;121.7752943727
2337259;4056162;"2018-10-10 11:54:19.634";"2018-10-15 17:29:57.393";;F;108.1581863483
2337259;4056162;"2018-10-10 11:54:19.634";"2018-10-15 17:29:57.393";;F;31.4470711788
2341488;4056128;"2018-10-10 11:43:11.968";"2018-10-18 17:32:09.336";;F;100.4382450621
2341488;4056128;"2018-10-10 11:43:11.968";"2018-10-18 17:32:09.336";;F;78.6326781403
2384888;4056118;"2018-10-10 11:42:43.127";"2018-10-13 17:21:57.086";;F;-47.3463994144
2384888;4056118;"2018-10-10 11:42:43.127";"2018-10-13 17:21:57.086";;F;-23.8857978731
2367813;4055771;"2018-10-10 06:36:21.547";"2018-10-17 22:17:04.502";;F;33.7206200385
2367813;4055771;"2018-10-10 06:36:21.547";"2018-10-17 22:17:04.502";;F;40.1423984904
2254079;4055508;"2018-10-10 00:00:49.498";"2018-10-15 22:17:19.767";;F;-37.0247430839
2254079;4055508;"2018-10-10 00:00:49.498";"2018-10-15 22:17:19.767";;F;-91.9180516144
2249965;4055447;"2018-10-10 00:00:41.349";"2018-10-13 17:22:25.959";;F;-38.8348766444
2249965;4055447;"2018-10-10 00:00:41.349";"2018-10-13 17:22:25.959";;F;-71.4523478873
2343448;4055348;"2018-10-10 00:00:26.651";"2018-10-18 17:31:23.214";;F;-38.9487129768
2343448;4055348;"2018-10-10 00:00:26.651";"2018-10-18 17:31:23.214";;F;-25.9545858829
2343509;4055343;"2018-10-10 00:00:26.026";"2018-10-15 17:31:23.228";;F;29.1262957167
2343509;4055343;"2018-10-10 00:00:26.026";"2018-10-15 17:31:23.228";;F;67.3345259687
2349305;4055323;"2018-10-10 00:00:23.247";"2018-10-17 17:23:03.404";;F;-27.056300116
2349305;4055323;"2018-10-10 00:00:23.247";"2018-10-17 17:23:03.404";;F;18.3289174692
2107466;4055235;"2018-10-10 00:00:10.951";"2018-10-13 17:24:47.497";;F;54.8931819875
2107466;4055235;"2018-10-10 00:00:10.951";"2018-10-13 17:24:47.497";;F;105.084389048
2386732;4055008;"2018-10-09 21:22:28.253";"2018-10-19 17:22:14.56";;F;68.6774866578
2386732;4055008;"2018-10-09 21:22:28.253";"2018-10-19 17:22:14.56";;F;364.0386586433
2344162;4054960;"2018-10-09 20:50:19.105";"2018-10-13 17:22:46.259";;F;133.9603540959
2344162;4054960;"2018-10-09 20:50:19.105";"2018-10-13 17:22:46.259";;F;40.30898883
2341964;4054847;"2018-10-09 19:44:00.221";"2018-10-16 23:10:21.646";;F;-12.4907955236
2341964;4054847;"2018-10-09 19:44:00.221";"2018-10-16 23:10:21.646";;F;-56.8266771244
2390808;4054580;"2018-10-09 16:27:48.617";"2018-10-12 22:16:40.51";;F;-26.7854492958
2390808;4054580;"2018-10-09 16:27:48.617";"2018-10-12 22:16:40.51";;F;-39.3375881332
2367999;4054579;"2018-10-09 16:27:43.212";"2018-10-16 17:25:46.083";;F;-23.1737329095
2367999;4054579;"2018-10-09 16:27:43.212";"2018-10-16 17:25:46.083";;F;-29.8190862082
1977039;4054575;"2018-10-09 16:27:16.672";"2018-10-12 22:16:42.616";;F;14.8065540889
1977039;4054575;"2018-10-09 16:27:16.672";"2018-10-12 22:16:42.616";;F;91.0267294236
1985316;4053915;"2018-10-09 15:37:05.194";"2018-10-10 22:16:26.334";;FO;71.2436563473
1985316;4053915;"2018-10-09 15:37:05.194";"2018-10-10 22:16:26.334";;FO;27.1795745408
2358416;4053897;"2018-10-09 14:43:19.119";"2018-10-10 17:24:19.997";;F;85.4434086416
2358416;4053897;"2018-10-09 14:43:19.119";"2018-10-10 17:24:19.997";;F;129.0799688069
2354236;4054324;"2018-10-09 13:49:14.627";;"2018-10-10 12:45:52.151";FO;
2354236;4054324;"2018-10-09 13:49:14.627";;"2018-10-10 12:45:52.151";FO;
2335566;4054307;"2018-10-09 13:35:14.48";;"2018-10-25 18:16:10.991";FO;
2335566;4054307;"2018-10-09 13:35:14.48";;"2018-10-25 18:16:10.991";FO;
1311079;4054300;"2018-10-09 13:26:16.29";"2018-10-11 17:25:37.666";;F;37.9215824458
1311079;4054300;"2018-10-09 13:26:16.29";"2018-10-11 17:25:37.666";;F;32.1380495278
2360252;4054154;"2018-10-09 11:20:13.562";"2018-10-11 22:24:03.712";;F;181.9172928603
2360252;4054154;"2018-10-09 11:20:13.562";"2018-10-11 22:24:03.712";;F;412.1009819374
2370648;4054121;"2018-10-09 09:59:06.211";;"2018-10-16 16:19:22.671";F;
2370648;4054121;"2018-10-09 09:59:06.211";;"2018-10-16 16:19:22.671";F;
2335821;4053331;"2018-10-09 00:00:26.741";"2018-10-24 17:24:24.027";;F;-81.8861914925
2335821;4053331;"2018-10-09 00:00:26.741";"2018-10-24 17:24:24.027";;F;-12.2509744829
2352674;4053308;"2018-10-09 00:00:23.297";"2018-10-12 17:22:59.597";;F;53.357770066
2352674;4053308;"2018-10-09 00:00:23.297";"2018-10-12 17:22:59.597";;F;43.0741724836
2348118;4053301;"2018-10-09 00:00:22.325";"2018-10-15 22:17:40.135";;F;-38.5143971642
2348118;4053301;"2018-10-09 00:00:22.325";"2018-10-15 22:17:40.135";;F;-52.7873092381
2329281;4053144;"2018-10-08 23:06:09.152";"2018-10-10 17:25:41.098";;F;134.1700190046
2329281;4053144;"2018-10-08 23:06:09.152";"2018-10-10 17:25:41.098";;F;43.0387911626
2334190;4053093;"2018-10-08 21:56:17.894";"2018-10-10 23:10:25.389";;FO;27.7694945669
2334190;4053093;"2018-10-08 21:56:17.894";"2018-10-10 23:10:25.389";;FO;13.0154201089
1985316;4053008;"2018-10-08 20:55:28.732";;"2018-10-09 15:36:50.104";F;
1985316;4053008;"2018-10-08 20:55:28.732";;"2018-10-09 15:36:50.104";F;
1985205;4052925;"2018-10-08 19:49:52.195";"2018-10-19 17:24:49.853";;F;169.2242522041
1985205;4052925;"2018-10-08 19:49:52.195";"2018-10-19 17:24:49.853";;F;106.385997363
2332684;4052839;"2018-10-08 19:12:01.555";"2018-10-18 17:31:28.89";;F;-44.8060309429
2332684;4052839;"2018-10-08 19:12:01.555";"2018-10-18 17:31:28.89";;F;-14.9510645842
2382410;4052832;"2018-10-08 19:11:47.188";"2018-10-15 22:19:02.835";;F;105.3336630836
2382410;4052832;"2018-10-08 19:11:47.188";"2018-10-15 22:19:02.835";;F;85.2579860656
2320967;4053811;"2018-10-08 12:04:25.901";;"2018-10-09 15:25:37.879";F;
2320967;4053811;"2018-10-08 12:04:25.901";;"2018-10-09 15:25:37.879";F;
2380932;4053735;"2018-10-08 10:30:10.907";;"2018-11-19 14:59:10.953";F;
2380932;4053735;"2018-10-08 10:30:10.907";;"2018-11-19 14:59:10.953";F;
2343668;4053713;"2018-10-08 09:59:52.949";"2018-10-11 22:22:46.749";;F;-140.8741914925
2343668;4053713;"2018-10-08 09:59:52.949";"2018-10-11 22:22:46.749";;F;-22.9117530786
1354630;4053710;"2018-10-08 09:56:21.054";;"2018-10-09 11:35:45.418";FO;
1354630;4053710;"2018-10-08 09:56:21.054";;"2018-10-09 11:35:45.418";FO;
2386746;4053465;"2018-10-08 00:30:03.558";"2018-10-13 17:21:50.27";;F;-21.2647536583
2386746;4053465;"2018-10-08 00:30:03.558";"2018-10-13 17:21:50.27";;F;-28.5890869718
2362350;4052224;"2018-10-08 00:01:04.856";"2018-10-19 22:16:57.957";;F;36.6249792477
2362350;4052224;"2018-10-08 00:01:04.856";"2018-10-19 22:16:57.957";;F;33.9619393542
2331985;4052187;"2018-10-08 00:00:57.695";"2018-10-11 17:28:58.314";;F;261.8077978606
2331985;4052187;"2018-10-08 00:00:57.695";"2018-10-11 17:28:58.314";;F;138.0508694074
2361676;4052003;"2018-10-08 00:00:31.872";;"2018-11-16 09:44:02.284";F;
2361676;4052003;"2018-10-08 00:00:31.872";;"2018-11-16 09:44:02.284";F;
2341719;4051981;"2018-10-08 00:00:28.812";"2018-10-10 17:23:47.51";;F;27.0159364914
2341719;4051981;"2018-10-08 00:00:28.812";"2018-10-10 17:23:47.51";;F;179.9708060352
2334236;4051964;"2018-10-08 00:00:26.435";;"2018-10-10 18:37:12.296";F;
2334236;4051964;"2018-10-08 00:00:26.435";;"2018-10-10 18:37:12.296";F;
2327801;4051824;"2018-10-08 00:00:10.45";"2018-10-13 17:24:08.192";;F;52.3970728161
2327801;4051824;"2018-10-08 00:00:10.45";"2018-10-13 17:24:08.192";;F;111.5157319512
2341318;4050540;"2018-10-07 20:00:30.132";"2018-10-10 17:23:19.468";;F;22.7915805744
2341318;4050540;"2018-10-07 20:00:30.132";"2018-10-10 17:23:19.468";;F;166.5748931517
2354131;4051360;"2018-10-07 18:19:41.702";"2018-10-08 17:28:41.894";;F;128.7534344596
2354131;4051360;"2018-10-07 18:19:41.702";"2018-10-08 17:28:41.894";;F;86.8951966907
2391160;4051270;"2018-10-07 17:06:32.11";"2018-10-09 22:18:39.059";;F;133.0643625307
2391160;4051270;"2018-10-07 17:06:32.11";"2018-10-09 22:18:39.059";;F;32.4072797285
2371461;4051243;"2018-10-07 16:45:17.142";"2018-10-18 17:30:56.457";;F;51.3965016336
2371461;4051243;"2018-10-07 16:45:17.142";"2018-10-18 17:30:56.457";;F;94.897262289
2379113;4051227;"2018-10-07 16:25:05.019";"2018-10-13 17:23:23.017";;F;72.4513934658
2379113;4051227;"2018-10-07 16:25:05.019";"2018-10-13 17:23:23.017";;F;79.5341093937
2371872;4051226;"2018-10-07 16:23:09.405";"2018-10-11 22:22:17.779";;F;-120.3563478873
2371872;4051226;"2018-10-07 16:23:09.405";"2018-10-11 22:22:17.779";;F;-116.5668836332
2364139;4051192;"2018-10-07 16:06:36.605";"2018-10-13 17:23:28.451";;F;-54.2560822666
2364139;4051192;"2018-10-07 16:06:36.605";"2018-10-13 17:23:28.451";;F;-82.5793478873
2347822;4051111;"2018-10-07 14:51:24.075";"2018-10-12 17:25:34.512";;F;46.6000834783
2347822;4051111;"2018-10-07 14:51:24.075";"2018-10-12 17:25:34.512";;F;110.3457176589
1980348;4050879;"2018-10-07 11:39:18.988";"2018-10-09 17:24:44.118";;F;27.2849298
1980348;4050879;"2018-10-07 11:39:18.988";"2018-10-09 17:24:44.118";;F;67.694897589
2366492;4050863;"2018-10-07 11:28:21.316";"2018-10-09 22:16:13.748";;F;198.9331656589
2366492;4050863;"2018-10-07 11:28:21.316";"2018-10-09 22:16:13.748";;F;58.9049585043
2366643;4050771;"2018-10-07 10:31:40.071";"2018-10-11 17:22:57.627";;F;160.5398513732
2366643;4050771;"2018-10-07 10:31:40.071";"2018-10-11 17:22:57.627";;F;47.8911504255
2371836;4050663;"2018-10-07 04:08:22.63";"2018-10-11 17:28:21.201";;F;-30.6574582111
2371836;4050663;"2018-10-07 04:08:22.63";"2018-10-11 17:28:21.201";;F;-21.8266695775
2334350;4050149;"2018-10-06 14:54:36.912";"2018-10-12 17:27:11.097";;F;34.385610087
2334350;4050149;"2018-10-06 14:54:36.912";"2018-10-12 17:27:11.097";;F;168.4886411021
2354054;4050140;"2018-10-06 14:33:06.725";"2018-10-10 17:25:04.657";;F;339.1371965349
2354054;4050140;"2018-10-06 14:33:06.725";"2018-10-10 17:25:04.657";;F;65.5929880702
2384830;4050070;"2018-10-06 13:29:02.232";"2018-10-15 17:31:17.981";;F;-80.5501144164
2384830;4050070;"2018-10-06 13:29:02.232";"2018-10-15 17:31:17.981";;F;-20.3245089352
2340641;4049615;"2018-10-06 13:26:08.766";"2018-10-08 17:27:50.008";;F;-34.2896739436
2340641;4049615;"2018-10-06 13:26:08.766";"2018-10-08 17:27:50.008";;F;-58.1595017332
2344402;4050037;"2018-10-06 13:00:00.786";;"2018-10-08 14:35:43.829";F;
2344402;4050037;"2018-10-06 13:00:00.786";;"2018-10-08 14:35:43.829";F;
2340899;4049945;"2018-10-06 11:30:09.436";"2018-10-11 17:22:46.772";;F;40.5630363366
2340899;4049945;"2018-10-06 11:30:09.436";"2018-10-11 17:22:46.772";;F;33.1894234511
2304340;4049851;"2018-10-06 09:58:39.622";"2018-10-12 22:17:13.59";;F;27.8378700403
2304340;4049851;"2018-10-06 09:58:39.622";"2018-10-12 22:17:13.59";;F;45.6137279997
2137011;4049848;"2018-10-06 09:56:22.934";;"2018-10-08 09:15:55.838";FO;
2137011;4049848;"2018-10-06 09:56:22.934";;"2018-10-08 09:15:55.838";FO;
2386981;4049828;"2018-10-06 09:37:06.38";"2018-10-09 22:18:13.529";;F;65.931808499
2386981;4049828;"2018-10-06 09:37:06.38";"2018-10-09 22:18:13.529";;F;39.5054372049
2374299;4049670;"2018-10-06 02:30:00.793";;"2018-10-10 18:08:27.349";F;
2374299;4049670;"2018-10-06 02:30:00.793";;"2018-10-10 18:08:27.349";F;
2190257;4049574;"2018-10-06 00:00:13.731";"2018-10-10 22:16:50.14";;F;-38.5990957463
2190257;4049574;"2018-10-06 00:00:13.731";"2018-10-10 22:16:50.14";;F;-51.8801808072
2360051;4049550;"2018-10-06 00:00:10.967";"2018-10-09 22:19:50.972";;F;192.3819062244
2360051;4049550;"2018-10-06 00:00:10.967";"2018-10-09 22:19:50.972";;F;130.776739201
2370848;4049549;"2018-10-06 00:00:10.826";"2018-10-17 17:26:19.9";;F;81.4277714546
2370848;4049549;"2018-10-06 00:00:10.826";"2018-10-17 17:26:19.9";;F;125.6233771989
2379163;4049522;"2018-10-06 00:00:07.448";;"2018-10-16 16:28:36.539";F;
2379163;4049522;"2018-10-06 00:00:07.448";;"2018-10-16 16:28:36.539";F;
2356181;4049399;"2018-10-05 21:38:36.909";"2018-10-10 17:23:39.208";;F;-13.3451481119
2356181;4049399;"2018-10-05 21:38:36.909";"2018-10-10 17:23:39.208";;F;-27.9933992685
2340389;4048989;"2018-10-05 18:39:19.936";;"2018-10-08 16:35:55.48";FO;
2340389;4048989;"2018-10-05 18:39:19.936";;"2018-10-08 16:35:55.48";FO;
2339157;4049139;"2018-10-05 17:28:11.726";"2018-10-11 22:21:38.798";;FO;38.3097354989
2339157;4049139;"2018-10-05 17:28:11.726";"2018-10-11 22:21:38.798";;FO;22.9408212786
2387148;4048946;"2018-10-05 14:34:51.934";"2018-10-13 17:24:18.426";;F;36.9227491277
2387148;4048946;"2018-10-05 14:34:51.934";"2018-10-13 17:24:18.426";;F;30.9806040667
2339124;4048869;"2018-10-05 14:30:34.014";"2018-10-11 17:24:32.009";;F;-42.0606739436
2339124;4048869;"2018-10-05 14:30:34.014";"2018-10-11 17:24:32.009";;F;-26.1086679583
1985071;4048780;"2018-10-05 13:35:22.205";;"2018-10-08 10:40:06.643";FO;
1985071;4048780;"2018-10-05 13:35:22.205";;"2018-10-08 10:40:06.643";FO;
2386670;4048712;"2018-10-05 12:27:24.586";"2018-10-10 17:25:23.127";;F;-100.2460978873
2386670;4048712;"2018-10-05 12:27:24.586";"2018-10-10 17:25:23.127";;F;-20.8872147066
2233630;4048645;"2018-10-05 11:34:08.785";"2018-10-15 17:29:27.382";;F;114.0511290352
2233630;4048645;"2018-10-05 11:34:08.785";"2018-10-15 17:29:27.382";;F;39.533810819
2343389;4048579;"2018-10-05 10:47:08.114";"2018-10-11 17:23:00.424";;F;-43.2048081166
2343389;4048579;"2018-10-05 10:47:08.114";"2018-10-11 17:23:00.424";;F;-40.7896739436
2340220;4048261;"2018-10-05 10:11:13";"2018-10-05 22:18:02.146";;FO;-28.2428905583
2340220;4048261;"2018-10-05 10:11:13";"2018-10-05 22:18:02.146";;FO;-38.2082305823
2233766;4048497;"2018-10-05 09:21:09.862";"2018-10-11 17:24:40.651";;F;19.6321497877
2233766;4048497;"2018-10-05 09:21:09.862";"2018-10-11 17:24:40.651";;F;70.1201501968
2379075;4048220;"2018-10-05 08:31:36.189";"2018-10-06 17:25:13.651";;F;34.5456694988
2379075;4048220;"2018-10-05 08:31:36.189";"2018-10-06 17:25:13.651";;F;37.9600900898
2382941;4048159;"2018-10-05 00:00:40.916";"2018-10-11 17:27:38.3";;F;-32.1400869718
2382941;4048159;"2018-10-05 00:00:40.916";"2018-10-11 17:27:38.3";;F;-28.0594436583
2360021;4048044;"2018-10-05 00:00:23.149";"2018-10-08 17:25:36.912";;F;359.3526648186
2360021;4048044;"2018-10-05 00:00:23.149";"2018-10-08 17:25:36.912";;F;127.4800855242
1865032;4048002;"2018-10-05 00:00:17.234";"2018-10-15 17:29:38.842";;F;-20.1686739436
1865032;4048002;"2018-10-05 00:00:17.234";"2018-10-15 17:29:38.842";;F;-16.3779464066
2344402;4047837;"2018-10-04 22:28:56.134";"2018-10-08 17:23:18.268";;F;-44.8215233166
2344402;4047837;"2018-10-04 22:28:56.134";"2018-10-08 17:23:18.268";;F;-13.5816195775
2343982;4047810;"2018-10-04 22:03:19.598";"2018-10-09 22:17:42.532";;F;134.7812773561
2343982;4047810;"2018-10-04 22:03:19.598";"2018-10-09 22:17:42.532";;F;297.211089129
2341978;4047755;"2018-10-04 21:35:16.662";"2018-10-10 17:23:09.941";;FO;28.875362298
2341978;4047755;"2018-10-04 21:35:16.662";"2018-10-10 17:23:09.941";;FO;14.5238896971
2126953;4047618;"2018-10-04 20:17:38.358";"2018-10-10 17:24:07.238";;F;104.2934810143
2126953;4047618;"2018-10-04 20:17:38.358";"2018-10-10 17:24:07.238";;F;218.2800236828
2360322;4047594;"2018-10-04 19:58:18.305";"2018-10-12 17:24:09.067";;F;102.9301181767
2360322;4047594;"2018-10-04 19:58:18.305";"2018-10-12 17:24:09.067";;F;74.3996301664
2371722;4047577;"2018-10-04 19:52:25.742";"2018-10-09 22:18:05.981";;F;-45.9851103666
2371722;4047577;"2018-10-04 19:52:25.742";"2018-10-09 22:18:05.981";;F;-37.1931159624
2359660;4047338;"2018-10-04 18:49:41.816";"2018-10-10 17:25:20.04";;F;-27.5217395429
2359660;4047338;"2018-10-04 18:49:41.816";"2018-10-10 17:25:20.04";;F;-26.5748382985
2368687;4047244;"2018-10-04 18:22:56.499";"2018-10-10 17:24:18.231";;F;47.947484608
2368687;4047244;"2018-10-04 18:22:56.499";"2018-10-10 17:24:18.231";;F;52.5419035372
2332048;4047224;"2018-10-04 18:08:18.166";"2018-10-08 17:25:31.176";;F;20.6725543957
2332048;4047224;"2018-10-04 18:08:18.166";"2018-10-08 17:25:31.176";;F;34.9699841581
2360194;4047114;"2018-10-04 16:42:32.279";"2018-10-08 17:29:02.382";;F;45.1143158029
2360194;4047114;"2018-10-04 16:42:32.279";"2018-10-08 17:29:02.382";;F;214.6927882315
2353792;4047027;"2018-10-04 15:34:26.291";"2018-10-13 17:24:49.829";;F;74.765289461
2353792;4047027;"2018-10-04 15:34:26.291";"2018-10-13 17:24:49.829";;F;157.223590695
2084023;4046976;"2018-10-04 15:00:34.215";"2018-10-11 22:21:20.785";;F;61.0646675335
2084023;4046976;"2018-10-04 15:00:34.215";"2018-10-11 22:21:20.785";;F;27.6111245638
2347504;4046925;"2018-10-04 14:23:21.326";"2018-10-06 17:23:08.779";;F;-50.5793478873
2347504;4046925;"2018-10-04 14:23:21.326";"2018-10-06 17:23:08.779";;F;-23.8515445583
2357943;4046791;"2018-10-04 11:51:57.164";"2018-10-09 22:17:51.272";;F;-23.6250215111
2357943;4046791;"2018-10-04 11:51:57.164";"2018-10-09 22:17:51.272";;F;-52.7896739436
2366504;4046755;"2018-10-04 10:46:39.522";"2018-10-09 22:18:23.859";;F;-31.7158695775
2366504;4046755;"2018-10-04 10:46:39.522";"2018-10-09 22:18:23.859";;F;-24.2712242833
2338049;4046445;"2018-10-04 10:44:54.287";"2018-10-05 17:25:35.368";;F;-19.2786919848
2338049;4046445;"2018-10-04 10:44:54.287";"2018-10-05 17:25:35.368";;F;50.6473026998
2345649;4046726;"2018-10-04 10:28:23.109";"2018-10-08 17:25:11.915";;F;-39.3777826291
2345649;4046726;"2018-10-04 10:28:23.109";"2018-10-08 17:25:11.915";;F;-16.9562711066
2368863;4046716;"2018-10-04 10:08:58.287";"2018-10-17 17:24:49.226";;F;52.939584473
2368863;4046716;"2018-10-04 10:08:58.287";"2018-10-17 17:24:49.226";;F;62.4573434396
2359877;4046334;"2018-10-04 00:00:28.035";"2018-10-06 17:21:32.313";;F;101.9336987845
2359877;4046334;"2018-10-04 00:00:28.035";"2018-10-06 17:21:32.313";;F;251.2339321506
2375103;4046327;"2018-10-04 00:00:26.823";"2018-10-11 22:23:41.955";;F;166.9965984234
2375103;4046327;"2018-10-04 00:00:26.823";"2018-10-11 22:23:41.955";;F;80.9408705508
2358697;4046304;"2018-10-04 00:00:23.096";;"2018-10-15 09:51:43.103";F;
2358697;4046304;"2018-10-04 00:00:23.096";;"2018-10-15 09:51:43.103";F;
2343563;4046275;"2018-10-04 00:00:19.052";;"2018-10-05 12:45:26.522";F;
2343563;4046275;"2018-10-04 00:00:19.052";;"2018-10-05 12:45:26.522";F;
2371193;4046066;"2018-10-03 22:15:47.286";"2018-10-05 22:16:58.086";;F;20.3255736164
2371193;4046066;"2018-10-03 22:15:47.286";"2018-10-05 22:16:58.086";;F;49.3994392733
2376499;4045587;"2018-10-03 16:02:57.986";"2018-10-10 17:23:42.542";;F;25.030488595
2376499;4045587;"2018-10-03 16:02:57.986";"2018-10-10 17:23:42.542";;F;36.2069665606
2361964;4045539;"2018-10-03 15:14:34.662";"2018-10-10 17:24:16.061";;F;134.986210432
2361964;4045539;"2018-10-03 15:14:34.662";"2018-10-10 17:24:16.061";;F;49.1474432931
2384958;4045429;"2018-10-03 13:41:26.938";"2018-10-05 17:26:58.166";;F;46.4567199673
2384958;4045429;"2018-10-03 13:41:26.938";"2018-10-05 17:26:58.166";;F;71.4200962076
2347913;4045412;"2018-10-03 13:28:57.001";;"2018-10-05 14:12:19.578";F;
2347913;4045412;"2018-10-03 13:28:57.001";;"2018-10-05 14:12:19.578";F;
2374305;4045253;"2018-10-03 12:00:00.383";"2018-10-05 17:26:06.342";;F;30.4113751976
2374305;4045253;"2018-10-03 12:00:00.383";"2018-10-05 17:26:06.342";;F;65.0074773169
2356260;4045230;"2018-10-03 11:51:46.907";"2018-10-12 17:28:59.786";;F;-33.2605783503
